date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-04-13,611405,127,123569413,972987.503937008,2.16504122,19079940944.324067113609089,8812737939.886146533396960653,518641452927.092,0.000956462684952827,1.121508297838370182056067799,0.000431,0.5053726444039764,218.775535779716,256527.0789974288395393616304,1587.5,3.56093488409353,1861436.364248985,1587.5,1861436.364248985,39.70944866,43.60521076586908,1,1172.5583396844,175.97886181910673,-5.934701578320539,16272061.09800859,228734,593397,409778.06665119,480488689.471602747589484436,2.33618318438583,2739.311075882063331330032052,0.021529065,25.244084711357527086,1386284.093065,1625498974.495190652328686,0.033853494560287224,0.04657716038880142,0.03990158552322656
2017-04-14,696528,139,138320860,995114.100719424,2.16522828,19110862529.7021860060432239,8826257579.229209167943972626,520808749422.141,0.000805579710820765,0.946019026688513663020020537,0.0004488,0.527040755216176344,230.966147729499,271231.2231032221616213725374,1737.5,3.89698505963819,2040403.993289007125,1737.5,2040403.993289007125,32.37517613,43.29793957895907,1,1174.33323354763,175.75790710019515,-6.699086750020053,16273798.59800848,286708,766488,502662.85913724,590293700.7549319014462467412,2.04283498119971,2398.969009076467383716827187,0.0161696,18.988498653171758048,1565808.4990698,1838780957.828999435008994574,0.03385134786804593,0.04653021577218751,0.03988487489084332
2017-04-15,681237,150,147930291,986201.94,2.1659084,19133066482.24187535655977876,8833737591.114101904952969946,520808749422.141,0.000743399666091304,0.8739125387812839180073963001,0.0004,0.470224875604908,199.837724639838,234921.6730248392047667128123,1875,4.20489509014137,2204179.10439800625,1875,2204179.10439800625,43.04242224,43.118592089695376,1,1175.56218901227,172.92675729737925,-0.20870272164790893,16275673.59776844,268816,733353,378130.98684799,444516490.6323930018587348373,1.5135222084362,1779.239480467944456339312174,0.0126,14.812083581554602,1109946.05212331,1304810610.719605439585143014,0.033844721958877735,0.04493860517995454,0.03986579261678453
2017-04-16,589650,146,135864527,930578.952054795,2.16125164,19104759790.45047720082056327,8839673951.839368113827756794,520808749422.141,0.00075144839819175,0.8819685073934121906252279,0.0003668,0.43050999814541264,159.577581839948,187294.8322300039456386774704,1825,4.09230568197575,2141986.76830801,1825,2141986.76830801,48.94736539,42.991788373339226,1,1173.6913798948,171.55184672641806,9.477706996693833,16277498.59776841,212360,610185,332551.06719925,390312320.9465760951956389,1.65021128799161,1936.838763720847941825082628,0.01012581,11.884575911452564788,1006934.17476316,1181829961.041004958375715568,0.03384011506576353,0.04127888531306676,0.03986915945606652
2017-04-17,613136,138,128057488,927952.811594203,2.18766073,19403226165.03446374341525462,8869394536.073858941850392231,520808749422.141,0.000732132054086379,0.8726290748937601419420309483,0.0004068,0.484865408754387684,182.415826199866,217421.6424131449613746102086,1725,3.86765988082081,2056029.57252044925,1725,2056029.57252044925,34.6100184,43.50456402483869,1,1191.90120146113,177.6124489369086,23.825007029479988,16279223.59776834,249157,662120,470361.59904166,560624555.0189328471997406758,2.21638912807163,2641.716864653962129655300742,0.0181,21.573411746446453,1467515.56947879,1749133570.424684199580544433,0.03383819195438818,0.03561864192275555,0.039820480035712355
2017-04-18,713650,146,140262703,960703.445205479,2.20166725,19571960689.19397903453329993,8889608855.055057237716370563,520808749422.141,0.000721208147078521,0.866987001395117473463743601,0.00041174,0.4949656065318414576,220.758207779664,265380.3861916347045200470234,1825,4.09141337549543,2193889.910916138,1825,2193889.910916138,38.1782583,43.746795587090254,1,1202.13145803624,179.78867879154578,17.830581569991523,16281048.59776821,306095,678602,426448.17556848,512646767.0730313231264417152,2.48420390347565,2986.339660544501951459657556,0.0333333,40.071008530159398792,1685785.73730638,2026536066.324816457222023211,0.03383797571130597,0.03429402751490253,0.03975494310814402
2017-04-19,718648,143,140740995,984202.762237762,2.21134437,19695082029.62050295384422578,8906383968.88291733061533197,520808749422.141,0.000680903932002096,0.8235947788549334913341002142,0.0004068,0.492049377733885092,210.525963119655,254643.975294624102795947927,1787.5,4.00690331882313,2162090.124629595875,1787.5,2162090.124629595875,41.89536336,43.88921638909284,1,1209.56090888369,176.42764130643002,16.55538544150927,16282836.09776807,309186,683606,388654.84841506,470101711.6909727374703843714,1.96529367789257,2377.142407255106865870445183,0.03111108,37.6307462011531902852,1343486.54996943,1625028812.454036752384925597,0.03383851319677184,0.034224875916832515,0.03975835132373999
2017-04-20,687821,138,134412753,974005.456521739,2.25276621,20124510671.79503198981249684,8933244188.989390309499638793,520808749422.141,0.000857263234519622,1.05940854089044840164932386,0.000456,0.56352620198013048,228.860993929619,282827.1199354295883353806068,1725,3.86639219945757,2131760.30354325675,1725,2131760.30354325675,37.83709593,44.66399486621937,1,1235.80307451783,179.17554305845073,11.151535731128636,16284561.09776791,266967,587758,430386.12500903,531872496.5159743988716460049,2.54776926631692,3148.541092476485753388970684,0.032495,40.15742090645688585,1497471.7684319,1850580215.431793985507690777,0.03377413586609724,0.03221008142081632,0.03983219786117984
2017-04-21,782123,167,161982287,969953.814371257,2.26940479,20314924259.50390884357981355,8951653024.709987983162603004,520808749422.141,0.000737956734284558,0.9204800529579981238674551166,0.00041174,0.5135781535652784968,238.790253949642,297851.6969758611968095640274,2087.5,4.67829520251593,2603814.0466496305,2087.5,2603814.0466496305,40.05666413,44.82092138600926,1,1247.33607025132,175.85878829383213,20.248045860879596,16286648.59776784,323583,750484,406590.23790092,507154669.5458828607736592144,1.7327772143822,2161.355521208522395472534504,0.03111108,38.8059722684744366256,1300421.57495841,1622062736.978655493067247601,0.033772232732970156,0.029125271309907785,0.03970445683848327
2017-04-22,691453,145,142087695,979915.137931034,2.26016436,20255522192.61148212026478688,8961968664.539761248418913895,520808749422.141,0.000673906974443166,0.838037282629473904343533775,0.00039646,0.4930179886412518624,183.897082999856,228685.2897583169963509888486,1812.5,4.06154084188262,2253935.08654661,1812.5,2253935.08654661,52.8310157,44.57245003873428,1,1243.55039257744,177.49495093005132,20.94759990778277,16288461.09776778,272882,650251,308312.47292371,383402096.7408009109593871024,1.61154861655604,2004.041914775893865111799738,0.023193765,28.8426155710988876616,1047911.09946418,1303130259.124937814233156099,0.03377230661656915,0.029041481650076247,0.039458013746935534
2017-04-23,637701,153,143301704,936612.444444444,2.26874872,20362991159.51823968985703065,8975428161.0507603106058151,520808749422.141,0.00069067135241381,0.8633402149390941761691855458,0.0004068,0.508500603376410024,166.558159319859,208197.9461932461458258627086,1912.5,4.28512271870583,2390627.83667006925,1912.5,2390627.83667006925,57.76676682,44.76977224248586,1,1250.00148322618,175.38244960419192,33.6809198845478,16290373.59776771,241154,585455,282002.51625156,352503563.5879649301892578408,1.69578895556945,2119.738709700387155465048201,0.025636505,32.0456692747353797009,992808.12298291,1241011626.287637224911804584,0.03377024518400199,0.02187097775190227,0.03946050775820712
2017-04-24,616696,124,121111663,976706.959677419,2.27570599,20482848937.33465254302153096,9000656957.664870741934566305,520808749422.141,0.000847496976283635,1.065506625776475252090517724,0.000452,0.56827222789970748,193.860695839813,243729.3131130046170323797299,1550,3.47257950606593,1948721.1354967845,1550,1948721.1354967845,44.67220833,44.911363902482215,1,1257.23944225599,171.31763381815935,29.807248085549848,16291923.59776769,228745,549879,364699.31101191,458514358.3677575603801588409,2.5843070339957,3249.092734038985656031959243,0.03719111,46.7581303932811722489,1421056.16754652,1786607863.500621482172073655,0.03371678757807184,0.021341133646224877,0.03893003041421311
2017-04-25,740074,148,142967509,965996.682432432,2.3093693,20853825941.35865055972330176,9030095756.946500614340690872,520808749422.141,0.000836442574547342,1.070533339308347621597582358,0.0005,0.63993235870836,270.801629279345,346589.4507335962573236536484,1850,4.14422107898027,2367749.727220932,1850,2367749.727220932,31.3085022,45.4175854342987,1,1279.86471741672,175.05280263102588,32.90970580897847,16293773.59776745,323754,705110,520426.48010859,666075489.9003587924098816248,3.41535505501302,4371.192432362005032140365694,0.03957,50.6442468681796104,2408201.00284023,3082171495.982772687068490646,0.0337192445230154,0.021223901880133934,0.03898754038979708
2017-04-26,769382,153,148693979,971856.071895425,2.33216845,21127120044.95450154482370887,9059002607.572068296709936095,520808749422.141,0.000757194969627737,0.9816922665780032676992280219,0.000452,0.58601142676820456,252.545723829498,327421.8582865776117222766064,1912.5,4.28372574073847,2479528.43737652925,1912.5,2479528.43737652925,36.68304366,45.77774549179994,1,1296.48545745178,176.07778120726115,24.313126099574642,16295686.09776734,333528,737977,444229.38973102,575936943.5589465254688202156,2.30188962025201,2984.366417315931332656023078,0.03111108,40.3350627856189237224,1698741.59628472,2202393775.551562189686550802,0.03372621976074661,0.01659427373879987,0.03881092071136388
